gene_id,ERR3333392,ERR3333393,ERR3333413,ERR3333414,ERR3333415,ERR3333416,ERR3333417,ERR3333418,ERR3333419,ERR3333420,ERR3333422,ERR3333423,ERR3333424,ERR3333425,logMaxTPM
AT1G20330,83.3843,77.9779,38.8613,47.6819,48.7522,48.8337,54.9305,77.4803,68.2276,104.265,76.8755,85.8816,79.2688,76.353,2.022283994798085
AT1G20340,4023.65,3452.59,1354.21,1159.04,1857.45,1800.11,2396.87,3115.0,3082.04,3118.62,2415.92,2619.9,2441.05,2428.02,3.60472811832429
AT1G20350,38.5198,26.0316,24.2873,20.7348,23.0196,25.261,14.7006,6.99518,8.23534,4.59337,10.4113,3.45895,2.96369,1.66798,1.5968147380634607
AT1G20360,0.0,0.0,0.0,0.0412775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017566484225689783
AT1G20370,4.53967,5.96715,7.68129,8.20962,8.07715,7.6584,6.85547,7.25183,8.72952,10.3212,9.69203,11.5505,12.1697,14.8666,1.2004838732302665
AT1G20380,0.89044,2.037401,2.56416,1.78398,2.12649,1.855063,1.5796,2.11804,2.516486,3.30422,3.2002,5.183073,3.980893,6.71262,0.8872019342448505
AT1G20400,0.0,0.0509867,0.0,0.0,0.0,0.0125871,0.0124993,0.0349136,0.0415814,0.0924696,0.101904,0.20472,0.222946,0.72123,0.2358389069671726
AT1G20405,0.0,0.140066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176652,0.07064803733209855
AT1G20410,4.27705,7.11599,11.4216,9.630115,10.918825,10.417343,8.3082,9.490169,9.64755,10.73989,11.21412,12.62538,13.00305,10.98064,1.146222639528536
AT1G20430,17.7611,18.1629,36.9954,34.7978,28.9553,29.9664,25.487,23.2304,25.3269,32.506,23.034,33.5647,32.2262,39.0532,1.6026372192173788
AT1G20440,869.797,871.59,203.761,143.221,186.132,178.45,171.02,89.4309,212.579,114.905,250.741,79.1156,83.0464,65.8185,2.9408102316055293
AT1G20450,1893.0946,1303.01614,157.58389,185.15355,367.997,312.45406,417.38234,249.46671,561.1585,329.0185,796.9077,282.34187,333.52232,287.97451,3.277401665919631
AT1G20460,12.8057,11.4772,22.7009,24.2558,17.2567,15.7106,14.9557,13.216,13.482,10.7919,11.217,12.4358,13.6196,10.714,1.4023611297314726
AT1G20470,3.39941,4.93833,14.5917,7.60931,12.857,8.79064,13.5455,14.6337,6.73304,7.44491,8.52385,15.2148,16.9741,10.2697,1.2546471535851424
AT1G20480,1.01599,0.880647,0.31952,0.378587,0.686736,0.845759,1.13576,1.32757,1.27287,2.39917,1.3349,2.7111,2.43357,4.45813,0.7370438753445574
AT1G20490,6.204687,6.386144,8.13089,8.22559,5.34377,4.86336,4.53404,3.70831,4.54363,2.524282,2.81993,2.76903,2.355355,2.532617,0.9649941499585504
AT1G20500,0.0,0.0,0.0276889,0.0,0.0515752,0.0,0.0,0.0,0.0,0.0,0.085162,0.0,0.0,0.0,0.03549457731287053
AT1G20510,187.11858,119.06237,104.2722,149.15925,157.0838,125.7133,145.73615,127.5625,92.85526,70.1117,182.3929,87.76935,74.0262,64.43188,2.2744316918447636
AT1G20520,3.35091,3.37779,3.92977,3.30093,3.88762,4.75152,4.12759,2.76696,3.90915,3.29687,4.14629,2.8592,2.09166,3.15206,0.7597826343202769
AT1G20530,0.188263,0.150178,0.143167,0.251904,0.266683,0.144833,0.143779,0.315547,0.273283,0.532096,0.377024,0.771637,0.944781,0.868382,0.2888707029128893
AT1G20540,14.0081,19.1839,30.4035,18.2359,23.5805,28.2438,22.6588,25.6649,25.9387,31.8205,28.3346,33.7149,36.0493,44.6405,1.6593503935474807
AT1G20550,1.56782,1.99128,3.96978,2.66708,3.30722,2.98998,2.57394,2.74051,2.37034,2.2301,2.82366,2.67166,3.29134,2.77574,0.6963371640048102
AT1G20560,12.237203834,18.84952,28.5023000011219,23.03732,22.763155,24.25672,20.30293,18.36848,13.692631,20.0359,14.7618,16.436,14.71733,17.55785,1.4698558749225126
AT1G20570,0.0816368,0.309861,0.365067,0.124227,0.493151,0.336738,0.395147,0.453786,0.747958,0.9069015,0.4764422,1.131991,1.04236,1.0556859,0.328785367024991
AT1G20575,21.2011,24.1593,29.8913,32.5084,28.7743,27.6981,25.9716,21.8427,22.5897,24.7847,26.347,26.6757,26.9125,30.3374,1.525153691107114
AT1G20580,35.8377,41.5062,46.742,46.1216,42.8197,39.1676,41.4868,40.6105,49.4614,47.6378,43.8755,56.4161,59.1978,70.3825,1.853591754003389
AT1G20590,0.0,0.098584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111397,0.0,0.045869220157472516
AT1G20600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G20610,1.33981,2.11304,0.699661,0.670471,2.88891,2.19485,2.27236,2.63372,2.6492,2.18945,2.89127,4.28727,4.84405,9.3835,1.0163437672385505
AT1G20620,2733.568584,4378.418318,5496.11413,5204.95928,5129.77421,5716.48554,5474.96597,3750.74459,3768.391829,3814.11035,4373.07924,2812.89841,2718.03559,3293.54637,3.7572050749130406
AT1G20630,67.6896,72.7795,29.212,40.2075,62.66,62.085,78.4509,57.0227,73.1879,55.6654,95.6153,50.2379,52.4617,47.5713,1.9850459067407265
AT1G20640,8.2079603,10.39624,16.609427,12.192127,14.44557,13.85348,11.469635,13.13433,10.532327,13.161051,11.903446,12.438679,12.107736,13.785458,1.245745224519985
AT1G20650,11.8647,11.2965,20.1394,12.2965,20.4725,21.5301,25.2213,26.6434,23.9908,30.6155,24.3213,26.8434,27.9626,23.1769,1.4999000545826975
AT1G20670,10.0907,12.1624,15.677,13.1651,14.3123,14.3053,12.0583,11.7092,12.8317,12.155,13.6957,13.8404,15.001,13.4913,1.2221179287582224
AT1G20680,0.722101,1.07932,0.100573,0.64251,0.23414,0.4082828,0.403659,0.281861,0.252346,0.0469024,1.638194,0.0974253,0.126286,0.193859,0.4213067282958772
AT1G20683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G20687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G20690,0.872926,1.22495,3.88139,3.01409,2.03341,2.35688,1.87639,1.97392,2.49232,2.75123,2.08807,3.99021,3.70572,4.61083,0.7490271104107493
AT1G20693,184.419,195.86,375.111929,367.790573,326.594059,279.567,273.641223,240.818096,285.211404,248.524336,311.922926,284.64,286.696502,194.383,2.5753171079948975
AT1G20696,128.130056,156.773994,199.148483,212.29752,190.527864,176.281507,170.70444,125.887324,179.08516,148.794891,190.623858011351,177.76888,198.340002,159.572926,2.328985805957743
AT1G20700,0.0492011,0.157272,0.0655918,0.0,0.0669653,0.266683,0.066073,0.32294,0.0549006,0.0,0.0676281,0.127167,0.0,0.379055,0.13958158722021458
AT1G20710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G20720,0.625405,0.892831,0.941291,0.921637,1.34958,1.26122,1.2708014,1.17114,1.48312,2.32607,2.30371,3.2726,3.47769,4.07379,0.7053324881658541
AT1G20730,0.0727656,0.154958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0448387,0.0494505,0.0,0.0,0.0,0.06256619141440461
AT1G20735,0.0,0.0,0.0,0.0433133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018414743737663695
AT1G20740,1.07274,1.59112,0.0,0.10445,0.0635036,0.257279,0.206136,0.0712543,0.0570907,0.0,0.156481,0.132238,0.0,0.048865,0.4134875265060975
AT1G20750,0.0100732,0.0107106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046268204622033965
AT1G20760,19.8138,26.9389,30.105,28.3191,27.0067,31.0179,27.875,25.0619,25.2825,22.1263,30.15,25.7954,28.0157,22.0499,1.5053928438755915
AT1G20770,23.35259,26.17276,30.45125,33.81701,30.2692,30.42913,26.97549,25.48322,28.07174,31.926,27.66218,30.62181,32.28317,42.61214,1.639607397551409
AT1G20780,12.88975,15.606756,20.86392,25.050468,17.741319,17.43346,17.28156,19.181673,18.154229,19.80653,22.027949,18.743844,21.2259000982738,10.950153,1.4158155298617165
AT1G20790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G20795,0.0,0.0319718,0.0,0.0,0.0368154,0.0400722,0.0795043,0.0555156,0.0,0.036821,0.121803,0.0382762,0.111933,0.0,0.049916597094164274
AT1G20800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G20803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G20810,71.2756,84.3228,80.8985,54.68234,75.3376,80.4153,86.1612,90.4024,93.9785,99.563,81.636,101.2034,98.9614,97.6884,2.009465343711386
AT1G20816,18.0766,14.2547,18.1315,15.5754,24.4723,18.7461,18.5161,19.6817,17.1306,20.5398,18.2319,25.2288,27.4676,28.9062,1.475761233363153
AT1G20823,69.4626,35.0002,40.1685,45.617,65.9512,48.1287,53.5199,47.7069,18.713,47.1626,51.4879,15.2465,17.9252,4.36188,1.8479586641761936
AT1G20830,16.7801,19.4801,18.543784,16.931729,20.38359,21.1886,16.6232,20.381892,16.34591,25.796186,22.20567,25.378903,27.01898,26.463998,1.4474523212268955
AT1G20840,16.74073,27.254,18.15161,21.61246,27.663083,30.40259,38.562265,30.91671,36.789605,30.57985,48.96792,40.70116,42.32818,18.898865,1.6986912715693934
AT1G20850,14.9731,26.6546,0.711302,4.49788,15.7991,17.5856,23.9192,22.3195,8.20367,10.9261,42.8204,80.7707,87.9583,75.4207,1.9491864749161107
AT1G20860,0.0,0.0,0.0299305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306958,0.0,0.0,0.0288707,0.013130506335573097
AT1G20870,0.315354,0.647101,0.108171,0.305555,0.226674,0.410647,0.48907,0.4967745,0.566848,1.262243,1.694027,2.27670171844,2.6433,4.27849480329,0.7225100983255441
AT1G20875,0.0,0.557452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1924146707685347
AT1G20880,7.652178,10.592994,20.238030931228,17.61429,15.45659,14.76586,13.64252,12.17399,6.63851,8.531949,10.66858,9.030444,7.46113,6.727744,1.3271142489751793
AT1G20890,11.481234,12.35224,21.69757,18.95015,14.6038,18.61919,12.99648,13.316832,12.32625,11.71888,12.77378,12.85518,12.74282,12.31126,1.3559793641499034
AT1G20900,0.309394,1.59542,0.686251,0.961696,0.290509,0.221143,0.250795,0.109454,0.13032,0.174139,0.0639936,0.0301909,0.029426,0.451307,0.4142076469332243
AT1G20910,5.15679,4.77265,11.920896,10.9017,8.4283,10.9107,8.73447,8.920208,8.29329,7.515517,10.852,13.464638,14.8199,15.1852,1.209118070334806
AT1G20920,9.984303,17.043803,19.09587,14.804663,17.42705,16.004353,14.041988,15.945849,14.178065,19.559254,17.872714,21.60252,22.582909,28.89968,1.475666540331858
AT1G20923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G20925,0.0247753,0.0,0.0,0.0,0.0605225,0.0,0.0326586,0.0,0.0,0.0,0.0333366,0.0314509,0.0613094,0.0940177,0.039024348460067956
AT1G20930,2.32719,4.27011,1.22948,2.81713,4.93994,3.16766,3.70789,3.7974,3.72842,2.84496,4.18228,8.46735,9.04882,14.7365,1.1969081460845885
AT1G20940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G20950,12.0995,14.2861,22.2053,22.9488,23.8981,25.5208,23.2002,24.7663,21.3458,25.4835,31.4492,33.051,33.2382,26.5688,1.5345109245034814
AT1G20960,15.27636,22.79409,36.51174,35.48469,34.68575,37.2004,28.1255,28.95282,22.134508,24.8997,34.83191,33.84407553,34.80863,36.6598108323,1.5820679104740976
AT1G20970,17.5837,30.0384,18.8094,26.7987,28.9326,30.9518,30.6082,26.8468,24.258,25.5094,32.1869,25.1781,24.4495,20.6556,1.520966686702918
AT1G20980,27.2051,31.0343,59.0293,58.2043,59.9513,56.0117,50.8006,47.4623,35.0314,35.1965,58.5934,44.1717,41.7634,36.3734,1.7849829729044513
AT1G20990,0.0539764,0.028722,0.0,0.0,0.0330122,0.0,0.0,0.0,0.088875,0.131997,0.0363837,0.446096,0.367927,0.478583,0.16984570859176015
AT1G21000,41.2735748,27.93798,261.26886,184.902,163.111,154.89444228,88.547,87.8568,82.266139,29.6404,89.54855,48.3446,42.84486,13.3681000015235,2.418746728512565
AT1G21010,21.2505,9.95463,46.0339,25.4008,30.3762,32.9009,22.1154,25.0229,32.1506,18.1077,54.2799,20.7703,20.7566,10.5967,1.7425672487386552
AT1G21050,91.371438,113.241172,142.11107,67.921928,63.288189,53.963492,44.919623,64.726945,51.358462,42.688253,38.999774,28.716295,28.683242,101.1832,2.1556732288259424
AT1G21060,15.33117,28.71339,15.77712,9.96709,18.81906,22.75376,23.12605,26.62835,24.64585,32.79816,22.85573,29.00333,28.90336,115.7257,2.0671664870596933
AT1G21065,200.396,181.854,275.08,211.162,233.136,216.659,217.817,221.555,187.419,181.529,155.939,162.31,157.816,192.895,2.4410349462834304
AT1G21070,5.55153,4.57401,1.20125,1.96307,3.94111,4.22871,5.97985,5.19085,5.35974,7.08356,8.39644,9.69582,9.39814,12.2205,1.1212478805001993
AT1G21080,73.20497,67.17257,77.6473,77.80428,67.9987158,67.09353,56.6704,51.15467,46.1933,35.70696,57.682,44.64261,46.958600284971,35.15791,1.8965498054325098
AT1G21090,2.543639,1.35443,1.32295,1.78966,2.65866,3.28036,3.49972,3.03028,2.47307,1.780353,4.60924,6.635628,6.732165,9.096656,1.0041775598006888
AT1G21100,48.6628,23.4036,265.743,231.519,168.888,128.592,60.354,49.1786,21.7723,2.63675,22.7916,11.5452,8.14461,3.41434,2.4260930312782794
AT1G21110,33.1972,12.012,79.1298,119.304,111.204,61.4157,60.4606,40.0305,18.5648,1.59204,30.451,15.3869,13.4036,3.35603,2.080280067481553
AT1G21120,43.571102,22.71723695,49.71186037,93.019573,63.92461,54.05168,75.0485875,32.535014,12.5431841,1.28324241,34.83044,20.3489851,17.92349186,9.03281496,1.9732182744616267
AT1G21130,539.494,279.7892,1184.276,1084.51,1583.695,1063.084,1362.864,1228.119,1032.351,432.579,1081.52,529.733,468.806,91.3734,3.199945687649561
AT1G21140,1.57681,2.23845,0.462713,2.7629,2.80085,4.17738,8.65831,2.24278,1.12206,0.603895,1.14168,0.717042,0.917481,0.0892052,0.9849011407131945
AT1G21150,0.996624,2.557955,1.113053,0.368038,1.78897,1.316695,1.648173,1.929325,2.258914,4.00273,1.764421389,4.70027,4.86712,6.783018,0.8911480348547371
AT1G21160,6.44752,10.6465,14.6819,11.7704,13.4765,12.6432,10.7869,10.5621,7.89985,11.1889,9.13805,9.57772,10.4598,13.9754,1.1953986801294103
AT1G21170,6.25402,9.72877,11.40804,11.43822,11.16269,12.29375,10.36188,9.9364,8.44048,9.88861,11.5704,11.322722,12.01457,12.09558,1.1236475072468042
AT1G21190,44.0022,55.3684,83.1865,69.2478,60.061,63.3439,53.1108,41.7709,43.1419,50.1959,43.2641,46.6212,44.3612,67.3722,1.9252424543788795
AT1G21200,6.99647,8.88034,14.96577,12.74539,11.58091,12.60652,10.43548,7.97599,9.19248,8.14329,9.35322,8.88251,8.1276,6.68817,1.2031898686122016
AT1G21210,0.725711,0.721916,0.228288,0.234168,0.184276,0.276982,0.122232,0.128033,0.114359,0.127201,0.327086,0.161915,0.071716,0.249751,0.23696806738487994
AT1G21230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0184717,0.0,0.0,0.007948965879537735
AT1G21240,9.98491,7.31892,25.52918,48.7852965,7.77125,10.2522,6.79913,4.44987,5.55271,3.9475486,13.3639,13.61484,10.4893,2.616323,1.69710109794476
AT1G21245,0.0,0.0,0.0,0.233784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09123913391187807
AT1G21250,205.892,268.411,130.447,327.916,85.06,117.695,97.9189,106.992,125.723,107.597,186.139,105.983,123.483,111.103,2.5170850000946916
AT1G21270,45.4802,63.9671,45.8505,71.4655,43.3053,50.6387,56.5554,65.4314,72.245,81.3577,84.2672,59.6819,64.4829,27.4998,1.9307820018772255
AT1G21280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G21310,35.7982,19.7286,273.288,733.227,54.1225,185.375,53.8003,25.8915,42.9423,29.2941,72.3807,96.1589,54.2402,6.00219,2.8658303509326197
AT1G21313,9.25264,7.06657,0.0,5.07439,0.0,0.0,0.0,0.0,0.0,3.22539,0.0,0.500256,0.0,0.0,1.010835708299668
AT1G21320,0.1304,0.104115,4.936946,3.191447,1.218655,1.251567,0.405031,0.810177,0.697579,0.57511640845648,0.8725631,0.868429,0.7897137,0.6795182,0.7735630987814273
AT1G21323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G21326,2.39926,0.294682,17.7129,10.4653,16.7055,9.42126,7.0355,7.2112,3.87056,1.28222,12.4517,5.37724,5.90894,0.304333,1.2721410967678668
AT1G21340,0.0456844,0.0,0.0,0.0,0.0,0.0617274,0.0,0.0,0.0,0.0,0.0,0.058886,0.0,0.117066,0.0480788334459788
AT1G21350,43.437179,44.124059,43.608203,30.519691,44.875269,49.691569,49.336275,53.891603,58.023513,59.559487,50.943566,67.257598,69.515277,90.733184,1.9625264678522187
AT1G21360,0.033966,0.0361616,0.3908778,0.322943,0.333914,0.300669,0.0,0.062964,0.13002,0.0417751,0.0798686,0.0434071,0.0,0.0,0.14328897534289342
AT1G21370,14.6439034613,14.836716,17.3231,25.7206,17.0415,17.8767,14.7475,13.19,12.0059,16.5773,15.9902,18.9201,16.785,16.0664,1.426846205815617
AT1G21380,104.226,87.5306,70.5552,80.0762,63.9856,65.6286,55.4159,48.1556,42.3637,36.4186,53.9596,42.1909,45.1371,51.5768,2.0221230616941703
AT1G21390,11.1956,9.97436,16.5224,22.3006,12.2616,11.8849,10.6046,8.57004,7.89111,5.90639,12.3053,8.49765,9.8492,7.8241,1.3673671044309175
AT1G21395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G21400,11.222189410816,16.630039,37.600429,44.848073,24.385473,32.884311,24.108077,20.9715633,17.702847,11.847359,27.4750340107824,34.912174,36.5832272,17.727346012,1.661321086940531
AT1G21410,12.52922,16.34401,29.50761,27.4235,20.59858,25.57652,17.1071,10.447859,6.92107,4.77152,5.56409,9.39412,8.20106,8.52622,1.4844081858637015
AT1G21430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G21440,44.5801,108.1135,29.12473,71.7483,81.6979,141.0957,121.0748,69.267,31.1924,22.51681,24.5701,35.0713,32.4563,32.7993,2.1525809358125656
AT1G21450,23.4326,20.7353,43.9094,41.7641,35.6571,35.0956,28.044,26.2157,25.9092,13.2623,27.5102,25.248,25.0933,19.0008,1.6523372528264686
AT1G21460,4.58975,5.20709,10.0708,9.76958,18.96258,14.83858,12.37314,12.13782,6.687945,15.44281,23.22182,40.87807,47.65568,32.27046,1.687133546529685
AT1G21470,0.0,0.0499057,0.0623495,0.0,0.174174,0.0,0.0,0.0438445,0.0521783,0.465951,0.199605,0.362589,0.942846,0.840854,0.28843837754223045
AT1G21475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G21480,7.818387,11.383053,9.977524,7.601,11.3789,12.25386,11.677888,10.659487,12.265656,16.292888,13.6609,13.276862,14.169876,11.347253,1.2378675287120648
AT1G21500,301.017,273.648,45.0866,29.5542,123.118,105.457,198.461,272.013,311.402,264.592,166.818,219.25,211.26,227.664,2.4947138055707665
AT1G21510,0.492002,0.799147,0.271894,0.768653,0.7913,0.585328,0.409958,0.453254,0.312423,0.316335,0.418521,0.394785,0.160333,1.04889,0.31151864279583674
AT1G21520,40.1367,61.05,18.625,32.6422,18.2648,24.6507,25.7844,19.1085,25.4205,22.7148,26.0156,23.294,21.4482,39.9264,1.7927417858347487
AT1G21528,0.0,0.0,0.0,0.153343,0.0,0.0,0.149064,0.0,0.123429,0.0,0.0,0.143256,0.0,0.0,0.06195848409831501
AT1G21530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G21540,2.97907,4.73558,0.768541,1.24909,1.96843,2.05189,3.15183,3.20406,3.67282,2.24171,5.48843,8.17865,6.94381,3.23416,0.9627788096691171
AT1G21550,21.9985,10.4263,53.2901,25.0982,21.61,23.6087,6.76366,1.77103,1.6249,1.56747,2.86341,1.83113,1.58694,4.25008,1.7347206416079397
AT1G21560,6.1482196602,8.351938,11.4775574955,8.265887,11.842386886,12.19393,10.5612581347231,10.45681509753,9.245771,17.345134,10.412157,13.33771,14.025078,21.105466743,1.3444996891930066
AT1G21580,16.70316268888,23.136215321939,39.20121485,30.8293705341459,33.171581586,32.639128039,22.323924,25.6423900865154,15.7744204,20.836282593485,23.3046009335386,23.548533809321,22.185988,23.974950625778,1.6042391773302258
AT1G21590,40.85385,41.74015,102.4069,85.87311,91.12093,86.76799,69.78256,79.33061,56.54265,48.83538,62.55273,67.84491,62.72339,49.99292,2.014549518757394
AT1G21600,51.7032,67.1369,116.858713,76.6874,87.943319,94.4222,78.184374,70.4806,100.562292,109.627,98.67,111.592471,126.646,164.848,2.2197102386278798
AT1G21610,14.097834,21.850423,27.92994,20.98796,25.80909,26.30365,21.518305,18.858933,21.725733,19.177971,21.44757,20.38942,22.53574,18.798577,1.461347532932603
AT1G21620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475336,0.0,0.0585021,0.0,0.0,0.0547423,0.02469172396856953
AT1G21630,27.6759,41.0423,39.316933375819,36.659051,37.068714,40.1771,36.9616,32.9552425039151,26.111147,28.5736,36.9441420423268,29.900513,29.303516,29.215836,1.6236864668706001
AT1G21640,37.377844,47.462326,60.818542,51.737394,54.080341,59.954903,58.220046,49.753497,33.451047,32.62682,41.441952,36.899789,36.453149,34.601613,1.791118757944665
AT1G21650,4.558633,7.46588,14.343987,11.436061,14.254485,15.701829,11.285605,8.99079,6.641469,6.796536,9.710683,9.506461,10.607952,20.744068,1.337340797555205
AT1G21651,4.5643,6.07228,12.659,10.8812,9.69649,9.32911,6.84942,7.23458,6.01407,5.83019,6.85212,5.26247,5.46653,4.93117,1.1354189050278523
AT1G21660,28.6051,34.5725,25.2986,26.2608,26.5792,27.0242,26.6423,25.6061,21.3328,26.8019,27.9457,30.6815,30.5373,29.4372,1.5511143880435716
AT1G21670,30.8903,27.6501,33.3597,30.9539,27.4202,31.0547,33.0878,25.0069,32.8355,12.4749,30.1803,22.9083,21.7109,12.8523,1.5360493632816332
AT1G21680,112.605,114.875,97.0191,73.3957,75.7595,87.6505,72.5869,60.5892,86.9086,49.255,79.975,46.8791,49.1126,39.7127,2.0639897471525535
AT1G21690,9.62647,11.35964,14.02654,13.32065,14.48404,13.8294000013467,10.75806,11.565152,15.68332,14.962149,19.76842,23.913900759716,26.60298,35.32883,1.5602514112751555
AT1G21695,1.02545,1.09189,1.5008,1.29619,1.48777,0.835046,1.2665,0.986386,0.971688,0.857741,0.846393,0.703409,1.23438,0.746606,0.39807896067511167
AT1G21700,11.9286,14.8331,16.8742,16.1924,15.8396,16.8296,16.0127,13.7194,12.7369,15.2872,17.0513,18.0636,17.637,19.779,1.3176246430800587
AT1G21710,8.98406,11.7847,12.1753,11.0382,10.6094,10.7457,10.2033,8.79716,9.35571,11.5734,11.0516,12.3851,12.4104,16.0559,1.2318746410533552
AT1G21720,79.1131,87.478,82.4054,104.704,98.3316,100.378,95.6928,85.1415,85.1515,83.5222,94.2321,109.595,109.578,99.1745,2.04373549295878
AT1G21722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G21730,2.90552,5.87991,7.68456,5.48056,9.80365,10.0934,10.7831,10.1,10.967,12.8359,14.0489,12.2335,12.0097,9.964,1.1775047563159555
AT1G21738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G21740,0.412235,0.617613,0.145958,0.286854,0.351194,0.295055,0.390668,0.528566,0.61936,1.1741,0.746471,1.4585,1.68475,2.59478,0.5556723167746392
AT1G21750,68.306742,87.862223,117.002081,183.98624,102.03513,98.66436,84.95717,59.47765821,84.989479,79.621682,135.7109,108.747,132.84075,114.931806,2.267139425082362
AT1G21760,24.1619,29.8878,50.8919,45.287,36.8318,40.1843,33.2403,29.0961,26.078012,23.178,25.7197,23.9919,23.344254,23.4706,1.7150995724950622
AT1G21770,136.079,156.137,130.72,151.517,107.208,117.3,117.936,100.494,101.528,90.9497,80.5427,74.7763,90.8046,89.7315,2.1962784575025074
AT1G21780,36.5106,47.1814,60.3431,46.0849,42.6272,45.6789,35.1388,33.6957,29.405,30.1364,31.7976,34.1214,38.3071,39.9818,1.7877657194598848
AT1G21790,32.8842,34.9396,6.8065,7.38414,10.3207,12.0241,12.343,9.00301,11.8908,8.21375,8.8453,11.0584,11.9728,16.0645,1.5555732391958965
AT1G21810,0.407807,1.09236,0.0171073,0.222202,0.641617,0.413647,0.355786,0.5679775,0.739653,0.841176,0.696054,2.409185,2.72193,4.044906,0.7028530785884648
AT1G21830,36.8426,43.7095,25.9619,20.7934,31.5335,42.3594,36.0584,42.557,43.558,31.2143,43.0313,31.5379,29.565,47.4087,1.6849234199594756
AT1G21835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G21840,3.03436,5.49958,6.52988,6.60153,5.51392,6.05832,5.1489,6.16092,5.06046,8.96382,5.15887,6.24131,8.27317,14.57155,1.19233184461325
AT1G21850,0.0,0.0469771,0.0,0.0593874,0.0269171,0.0,0.0,0.0,0.0,0.0,0.0,0.0279702,0.0,0.0,0.02505480327674188
AT1G21860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G21864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G21866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G21870,0.0,0.10391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04293366750852631
AT1G21880,8.822,10.6237,6.23388,7.46706,14.0998,14.5145,14.024253,15.521,12.0004,16.066175,20.1484,21.5738,21.6226,20.8669,1.3545425166267195
AT1G21890,0.0,0.0,0.0329171,0.0451388,0.0,0.0666875,0.0661714,0.0,0.0550136,0.0612677,0.0,0.042473,0.124222,0.0317476,0.05085207978730063
